2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
2.648719024658203836e+01,1.602563667297361860e+01,1.602563667297361860e+01,1.544877910614014382e+01,1.602563667297361860e+01
